individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
139,english,TU_TRIP1346_0,œ,y,t,s,TU105,TU124,TU65,TU-participant4,TU-participant2,False,-1,-1,135,0,0,TU,5
139,english,GR_TRIP58398_1,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,True,3,1,136,1,0,GR,3
139,english,BR_TRIP27873_0,a,ɐ̃,k,s,BR856,BR914,BR359,BR-participant5,BR-participant4,False,3,1,137,0,0,BR,2
139,english,BR_TRIP32829_1,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,True,3,1,138,1,0,BR,2
139,english,ES_TRIP30135_0,ɤ:,a:,l,s,ES160,ES164,ES292,ES-participant3,ES-participant5,False,3,1,139,0,0,ES,6
139,english,BR_TRIP65728_1,ẽ,õ,l,s,BR769,BR666,BR1020,BR-participant1,BR-participant5,True,1,1,140,1,0,BR,2
139,english,FR_TRIP55156_0,ɑ̃,ɛ̃,f,f,FR469,FR126,FR3301,FR-participant6,FR-participant7,False,1,1,141,0,0,FR,0
139,english,BR_TRIP36051_0,ɛ,e,t,ʃ,BR366,BR370,BR443,BR-participant4,BR-participant3,False,2,1,142,0,0,BR,2
139,english,FR_TRIP69970_1,ɛ,e,z,f,FR3782,FR3460,FR4113,FR-participant1,FR-participant8,True,1,1,143,1,0,FR,0
139,english,GR_TRIP63358_1,aː,yː,b,s,GR260,GR294,GR602,GR-participant4,GR-participant1,True,1,1,144,1,0,GR,3
139,english,TU_TRIP9723_0,œ,ɯ,p,t,TU205,TU199,TU137,TU-participant1,TU-participant3,False,1,1,145,0,0,TU,5
139,english,BR_TRIP47615_1,ũ,ĩ,s,t,BR337,BR416,BR173,BR-participant4,BR-participant2,True,1,1,146,1,0,BR,2
139,english,GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,1,1,147,0,0,GR,3
139,english,BR_TRIP52584_1,i,ɛ,t,t,BR820,BR810,BR453,BR-participant1,BR-participant3,True,1,1,148,1,0,BR,2
139,english,EN_TRIP17769_0,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,False,-1,-1,149,0,0,EN,1
139,english,BR_TRIP36633_0,õ,ɔ,k,f,BR271,BR234,BR20,BR-participant4,BR-participant2,False,1,1,150,0,0,BR,2
139,english,GL_TRIP1515_1,i,e,f,f,GLO84,GLO33,GLO58,S04F,S05M,True,2,1,151,1,0,GL,4
139,english,GR_TRIP26405_1,yː,ʏ,ts,k,GR445,GR514,GR768,GR-participant3,GR-participant5,True,-2,-1,152,1,0,GR,3
139,english,FR_TRIP76549_0,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,False,3,1,153,0,0,FR,0
139,english,FR_TRIP26299_0,ø,ɔ,z,b,FR2952,FR3238,FR1230,FR-participant7,FR-participant4,False,1,1,154,0,0,FR,0
139,english,EN_TRIP1390_1,æ,ɑ,f,s,EN172,EN10,EN789,EN-participant6,EN-participant4,True,2,1,155,1,0,EN,1
139,english,ES_TRIP13567_0,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,False,3,1,156,0,0,ES,6
139,english,TU_TRIP775_0,y,ɯ,f,z,TU110,TU84,TU16,TU-participant4,TU-participant2,False,1,1,157,0,0,TU,5
139,english,FR_TRIP57191_0,e,ɛ̃,f,f,FR1685,FR1157,FR1930,FR-participant4,FR-participant3,False,2,1,158,0,0,FR,0
139,english,EN_TRIP24202_0,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,False,3,1,159,0,0,EN,1
139,english,FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,2,1,160,1,0,FR,0
139,english,FR_TRIP17782_1,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,True,-3,-1,161,1,0,FR,0
139,english,GL_TRIP2357_1,ɛ,e,g,g,GLO158,GLO80,GLO59,S07F,S05M,True,2,1,162,1,0,GL,4
139,english,FR_TRIP65115_1,ɛ,e,z,b,FR1563,FR1623,FR1812,FR-participant4,FR-participant3,True,-1,-1,163,1,0,FR,0
139,english,BR_TRIP22489_0,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,False,-1,-1,164,0,0,BR,2
139,english,TU_TRIP9838_1,y,ɯ,p,t,TU225,TU230,TU170,TU-participant1,TU-participant3,True,-1,-1,165,1,0,TU,5
139,english,ES_TRIP13459_1,æ:,ɤ:,l,s,ES319,ES316,ES175,ES-participant5,ES-participant3,True,1,1,166,1,0,ES,6
139,english,BR_TRIP16513_0,ẽ,õ,m,d,BR553,BR569,BR303,BR-participant3,BR-participant4,False,3,1,167,0,0,BR,2
139,english,GL_TRIP133_1,a,aː,p,p,GLO96,GLO67,GLO4,S03M,S02M,True,2,1,168,1,0,GL,4
139,english,FR_TRIP17769_0,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,False,3,1,169,0,0,FR,0
139,english,GR_TRIP8693_1,iː,ʏ,f,t,GR160,GR213,GR720,GR-participant2,GR-participant5,True,1,1,170,1,0,GR,3
139,english,ES_TRIP22554_0,ɤ:,y:,s,t,ES118,ES87,ES13,ES-participant4,ES-participant2,False,1,1,171,0,0,ES,6
139,english,BR_TRIP26432_1,ũ,u,m,d,BR901,BR1043,BR703,BR-participant5,BR-participant1,True,1,1,172,1,0,BR,2
139,english,EN_TRIP27141_0,ʌ,ɑ,z,b,EN894,EN772,EN364,EN-participant4,EN-participant6,False,3,1,173,0,0,EN,1
139,english,ES_TRIP33123_1,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,True,1,1,174,1,0,ES,6
139,english,ES_TRIP22980_0,y:,ø:,s,t,ES120,ES84,ES15,ES-participant4,ES-participant2,False,-1,-1,175,0,0,ES,6
139,english,EN_TRIP20970_1,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,True,-2,-1,176,1,0,EN,1
139,english,BR_TRIP62841_1,ɔ,õ,k,s,BR715,BR697,BR526,BR-participant1,BR-participant3,True,-1,-1,177,1,0,BR,2
139,english,GR_TRIP76827_0,aː,ʏ,f,s,GR657,GR693,GR388,GR-participant5,GR-participant3,False,3,1,178,0,0,GR,3
139,english,BR_TRIP48469_0,ĩ,i,s,k,BR266,BR373,BR154,BR-participant4,BR-participant2,False,-1,-1,179,0,0,BR,2
140,english,BR_TRIP46756_1,ɐ̃,ũ,s,t,BR358,BR433,BR947,BR-participant4,BR-participant5,True,-3,-1,0,1,0,BR,2
140,english,FR_TRIP35302_0,y,i,z,b,FR4329,FR4402,FR1270,FR-participant8,FR-participant4,False,-1,-1,1,0,0,FR,0
140,english,GR_TRIP69838_1,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,True,-1,-1,2,1,0,GR,3
140,english,ES_TRIP8868_0,æ:,y:,l,s,ES70,ES33,ES127,ES-participant2,ES-participant4,False,3,1,3,0,0,ES,6
140,english,EN_TRIP27748_1,u,ɑ,z,f,EN1147,EN775,EN47,EN-participant4,EN-participant6,True,-3,-1,4,1,0,EN,1
140,english,BR_TRIP48875_0,i,ĩ,s,k,BR373,BR266,BR132,BR-participant4,BR-participant2,False,-2,-1,5,0,0,BR,2
140,english,TU_TRIP3116_1,ɯ,y,d,ʃ,TU189,TU158,TU57,TU-participant3,TU-participant2,True,2,1,6,1,0,TU,5
140,english,FR_TRIP56991_0,ɔ,u,f,f,FR1456,FR1387,FR2004,FR-participant4,FR-participant3,False,1,1,7,0,0,FR,0
140,english,BR_TRIP44951_0,o,u,k,s,BR393,BR226,BR104,BR-participant4,BR-participant2,False,2,1,8,0,0,BR,2
140,english,GR_TRIP32421_1,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,True,1,1,9,1,0,GR,3
140,english,GL_TRIP702_0,aː,a,p,p,GLO6,GLO108,GLO97,S05M,S01F,False,-1,-1,10,0,0,GL,4
140,english,EN_TRIP12623_0,ɪ,i,f,s,EN2436,EN2503,EN411,EN-participant5,EN-participant2,False,2,1,11,0,0,EN,1
140,english,ES_TRIP36570_0,ɤ:,a:,m,v,ES244,ES248,ES328,ES-participant1,ES-participant5,False,1,1,12,0,0,ES,6
140,english,BR_TRIP55996_1,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,True,-1,-1,13,1,0,BR,2
140,english,FR_TRIP50710_1,ɛ̃,ɛ,z,f,FR162,FR345,FR1965,FR-participant6,FR-participant3,True,2,1,14,1,0,FR,0
140,english,TU_TRIP11574_1,y,u,t,s,TU236,TU203,TU80,TU-participant1,TU-participant4,True,-1,-1,15,1,0,TU,5
140,english,GR_TRIP66682_1,yː,ʏ,ts,k,GR299,GR358,GR184,GR-participant4,GR-participant2,True,-1,-1,16,1,0,GR,3
140,english,ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,2,1,17,0,0,ES,6
140,english,EN_TRIP3222_1,eɪ,ɛ,z,f,EN105,EN144,EN1012,EN-participant6,EN-participant4,True,1,1,18,1,0,EN,1
140,english,BR_TRIP36602_0,ɔ,õ,k,f,BR388,BR271,BR645,BR-participant4,BR-participant3,False,2,1,19,0,0,BR,2
140,english,FR_TRIP82482_1,œ,ø,z,b,FR3951,FR3766,FR2136,FR-participant5,FR-participant3,True,-2,-1,20,1,0,FR,0
140,english,GR_TRIP62861_0,uː,ʊ,f,s,GR308,GR262,GR480,GR-participant4,GR-participant3,False,1,1,21,0,0,GR,3
140,english,ES_TRIP32956_0,ø:,y:,l,s,ES219,ES234,ES30,ES-participant1,ES-participant2,False,2,1,22,0,0,ES,6
140,english,TU_TRIP2354_1,i,ɯ,ʃ,t,TU109,TU130,TU46,TU-participant4,TU-participant2,True,-2,-1,23,1,0,TU,5
140,english,BR_TRIP14202_1,e,ĩ,z,b,BR637,BR504,BR288,BR-participant3,BR-participant4,True,2,1,24,1,0,BR,2
140,english,BR_TRIP49628_0,ũ,õ,k,b,BR660,BR853,BR956,BR-participant1,BR-participant5,False,1,1,25,0,0,BR,2
140,english,GL_TRIP2499_1,ɛ,i,f,f,GLO115,GLO53,GLO73,S07F,S05M,True,-2,-1,26,1,0,GL,4
140,english,EN_TRIP29625_0,ʌ,æ,t,s,EN969,EN800,EN2733,EN-participant4,EN-participant8,False,1,1,27,0,0,EN,1
140,english,GR_TRIP49993_1,iː,yː,f,t,GR103,GR41,GR591,GR-participant6,GR-participant1,True,1,1,28,1,0,GR,3
140,english,FR_TRIP17511_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant1,False,2,1,29,0,0,FR,0
140,english,ES_TRIP12010_1,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,True,1,1,30,1,0,ES,6
140,english,BR_TRIP2928_0,a,ɐ̃,t,t,BR72,BR3,BR729,BR-participant2,BR-participant1,False,2,1,31,0,0,BR,2
140,english,EN_TRIP27229_1,ɪ,ʊ,z,b,EN959,EN1020,EN2194,EN-participant4,EN-participant7,True,-1,-1,32,1,0,EN,1
140,english,BR_TRIP58134_0,ɛ,i,f,s,BR732,BR742,BR37,BR-participant1,BR-participant2,False,1,1,33,0,0,BR,2
140,english,BR_TRIP16318_0,ɐ̃,õ,m,d,BR620,BR569,BR766,BR-participant3,BR-participant1,False,2,1,34,0,0,BR,2
140,english,GR_TRIP10219_0,øː,ʏ,l,t,GR251,GR214,GR365,GR-participant2,GR-participant4,False,2,1,35,0,0,GR,3
140,english,BR_TRIP8870_1,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,True,2,1,36,1,0,BR,2
140,english,FR_TRIP71520_1,ø,ɔ,f,f,FR2572,FR2668,FR991,FR-participant1,FR-participant2,True,2,1,37,1,0,FR,0
140,english,TU_TRIP3350_0,u,i,f,z,TU134,TU151,TU59,TU-participant3,TU-participant2,False,2,1,38,0,0,TU,5
140,english,EN_TRIP36499_1,ʌ,ʊ,z,f,EN1514,EN1342,EN367,EN-participant3,EN-participant6,True,3,1,39,1,0,EN,1
140,english,ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,1,1,40,1,0,ES,6
140,english,ES_TRIP36787_0,i:,æ:,m,v,ES245,ES247,ES341,ES-participant1,ES-participant5,False,2,1,41,0,0,ES,6
140,english,FR_TRIP65186_1,e,ɛ̃,z,b,FR1623,FR1480,FR865,FR-participant4,FR-participant2,True,3,1,42,1,0,FR,0
140,english,GR_TRIP20907_0,ʏ,ʊ,f,s,GR397,GR423,GR29,GR-participant3,GR-participant6,False,2,1,43,0,0,GR,3
140,english,GL_TRIP1202_1,o,ɔ,g,g,GLO101,GLO41,GLO72,S05M,S01F,True,1,1,44,1,0,GL,4
140,english,TU_TRIP4728_0,y,œ,t,s,TU168,TU197,TU5,TU-participant3,TU-participant2,False,3,1,45,0,0,TU,5
140,english,GL_TRIP1515_1,i,e,f,f,GLO84,GLO33,GLO58,S04F,S05M,True,3,1,46,1,0,GL,4
140,english,EN_TRIP7284_0,æ,ɑ,z,f,EN2017,EN1927,EN535,EN-participant7,EN-participant2,False,2,1,47,0,0,EN,1
140,english,FR_TRIP76104_1,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,True,3,1,48,1,0,FR,0
140,english,BR_TRIP63462_0,o,ɔ,k,s,BR804,BR801,BR1064,BR-participant1,BR-participant5,False,3,1,49,0,0,BR,2
140,english,BR_TRIP34999_1,õ,ẽ,t,t,BR426,BR257,BR951,BR-participant4,BR-participant5,True,2,1,50,1,0,BR,2
140,english,TU_TRIP9596_0,y,i,ʃ,t,TU237,TU221,TU125,TU-participant1,TU-participant4,False,1,1,51,0,0,TU,5
140,english,GR_TRIP71408_1,iː,ɪ,f,t,GR699,GR725,GR218,GR-participant5,GR-participant2,True,-1,-1,52,1,0,GR,3
140,english,GR_TRIP37434_0,yː,øː,ks,d,GR530,GR562,GR283,GR-participant1,GR-participant4,False,1,1,53,0,0,GR,3
140,english,BR_TRIP15807_1,u,ũ,d,k,BR469,BR522,BR724,BR-participant3,BR-participant1,True,-2,-1,54,1,0,BR,2
140,english,ES_TRIP18193_0,æ:,ɤ:,m,v,ES331,ES352,ES187,ES-participant5,ES-participant3,False,3,1,55,0,0,ES,6
140,english,FR_TRIP7055_1,ɑ̃,ɛ̃,z,b,FR834,FR714,FR2347,FR-participant2,FR-participant1,True,-2,-1,56,1,0,FR,0
140,english,BR_TRIP32280_0,ĩ,ũ,s,t,BR971,BR904,BR265,BR-participant5,BR-participant4,False,3,1,57,0,0,BR,2
140,english,FR_TRIP49482_1,ɔ̃,ɑ̃,z,b,FR80,FR453,FR4247,FR-participant6,FR-participant8,True,-2,-1,58,1,0,FR,0
140,english,EN_TRIP17084_0,u,ʊ,z,b,EN2753,EN2924,EN1176,EN-participant8,EN-participant3,False,3,1,59,0,0,EN,1
140,english,ES_TRIP8941_1,æ:,a:,l,s,ES70,ES35,ES163,ES-participant2,ES-participant3,True,2,1,60,1,0,ES,6
140,english,TU_TRIP9672_0,ɯ,œ,p,t,TU243,TU249,TU131,TU-participant1,TU-participant4,False,2,1,61,0,0,TU,5
140,english,ES_TRIP20792_1,ɤ:,ø:,m,v,ES79,ES78,ES55,ES-participant4,ES-participant2,True,2,1,62,1,0,ES,6
140,english,GR_TRIP17800_0,ʏ,iː,f,t,GR398,GR403,GR694,GR-participant3,GR-participant5,False,3,1,63,0,0,GR,3
140,english,FR_TRIP12517_0,e,i,f,f,FR1930,FR2254,FR564,FR-participant3,FR-participant6,False,2,1,64,0,0,FR,0
140,english,BR_TRIP57424_1,e,ɛ,t,ʃ,BR817,BR733,BR80,BR-participant1,BR-participant2,True,-3,-1,65,1,0,BR,2
140,english,EN_TRIP16564_0,ʌ,ɑ,b,f,EN2669,EN2718,EN1509,EN-participant8,EN-participant3,False,-2,-1,66,0,0,EN,1
140,english,GR_TRIP72961_1,yː,uː,ts,k,GR682,GR646,GR555,GR-participant5,GR-participant1,True,-2,-1,67,1,0,GR,3
140,english,GL_TRIP2256_0,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,False,3,1,68,0,0,GL,4
140,english,EN_TRIP40453_0,ɪ,æ,z,f,EN1572,EN1695,EN2982,EN-participant1,EN-participant8,False,3,1,69,0,0,EN,1
140,english,ES_TRIP10707_0,y:,i:,s,t,ES288,ES299,ES216,ES-participant5,ES-participant1,False,-2,-1,70,0,0,ES,6
140,english,BR_TRIP20742_1,ɐ̃,ẽ,l,s,BR475,BR546,BR233,BR-participant3,BR-participant4,True,1,1,71,1,0,BR,2
140,english,FR_TRIP30587_1,œ,ɔ,f,f,FR3032,FR2910,FR1615,FR-participant7,FR-participant4,True,-2,-1,72,1,0,FR,0
140,english,BR_TRIP19669_1,e,i,d,s,BR489,BR451,BR367,BR-participant3,BR-participant4,True,-2,-1,73,1,0,BR,2
140,english,TU_TRIP10416_1,u,ɯ,f,z,TU246,TU262,TU68,TU-participant1,TU-participant4,True,2,1,74,1,0,TU,5
140,english,FR_TRIP12660_1,œ,o,f,f,FR2074,FR2192,FR3566,FR-participant3,FR-participant5,True,2,1,75,1,0,FR,0
140,english,GR_TRIP22565_0,aː,yː,b,s,GR389,GR466,GR107,GR-participant3,GR-participant6,False,-1,-1,76,0,0,GR,3
140,english,BR_TRIP65668_0,ɐ̃,ĩ,l,s,BR787,BR688,BR50,BR-participant1,BR-participant2,False,2,1,77,0,0,BR,2
140,english,BR_TRIP8628_0,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,False,2,1,78,0,0,BR,2
140,english,GR_TRIP79206_1,ʏ,øː,n,t,GR712,GR736,GR546,GR-participant5,GR-participant1,True,3,1,79,1,0,GR,3
140,english,ES_TRIP10332_0,i:,y:,s,t,ES299,ES312,ES86,ES-participant5,ES-participant4,False,2,1,80,0,0,ES,6
140,english,ES_TRIP3332_1,i:,ɤ:,m,v,ES8,ES43,ES137,ES-participant2,ES-participant4,True,3,1,81,1,0,ES,6
140,english,BR_TRIP12669_1,ɛ,i,t,t,BR440,BR498,BR210,BR-participant3,BR-participant4,True,1,1,82,1,0,BR,2
140,english,BR_TRIP30993_0,e,i,f,s,BR868,BR994,BR287,BR-participant5,BR-participant4,False,3,1,83,0,0,BR,2
140,english,GR_TRIP24865_0,yː,iː,z,t,GR469,GR434,GR688,GR-participant3,GR-participant5,False,2,1,84,0,0,GR,3
140,english,ES_TRIP23383_1,æ:,y:,s,t,ES121,ES96,ES301,ES-participant4,ES-participant5,True,3,1,85,1,0,ES,6
140,english,FR_TRIP6896_0,ɛ̃,ɛ,z,b,FR714,FR647,FR1480,FR-participant2,FR-participant4,False,1,1,86,0,0,FR,0
140,english,BR_TRIP31860_0,ĩ,ẽ,l,s,BR967,BR870,BR688,BR-participant5,BR-participant1,False,2,1,87,0,0,BR,2
140,english,ES_TRIP37237_0,æ:,ɤ:,m,v,ES259,ES244,ES343,ES-participant1,ES-participant5,False,3,1,88,0,0,ES,6
140,english,GR_TRIP23009_0,iː,ʏ,b,s,GR462,GR509,GR373,GR-participant3,GR-participant4,False,3,1,89,0,0,GR,3
140,english,BR_TRIP45848_1,ɐ̃,a,k,s,BR230,BR359,BR943,BR-participant4,BR-participant5,True,-1,-1,90,1,0,BR,2
140,english,BR_TRIP722_0,ũ,u,k,b,BR171,BR0,BR431,BR-participant2,BR-participant4,False,-1,-1,91,0,0,BR,2
140,english,EN_TRIP1276_1,ʊ,u,f,s,EN73,EN237,EN1741,EN-participant6,EN-participant1,True,2,1,92,1,0,EN,1
140,english,GR_TRIP5722_1,ʏ,ʊ,f,s,GR242,GR206,GR693,GR-participant2,GR-participant5,True,2,1,93,1,0,GR,3
140,english,ES_TRIP29690_0,ø:,ɤ:,l,s,ES195,ES172,ES66,ES-participant3,ES-participant2,False,1,1,94,0,0,ES,6
140,english,GR_TRIP40651_0,yː,ʏ,b,s,GR4,GR96,GR550,GR-participant6,GR-participant1,False,-1,-1,95,0,0,GR,3
140,english,EN_TRIP17302_0,ɪ,æ,z,b,EN2979,EN2816,EN1569,EN-participant8,EN-participant1,False,3,1,96,0,0,EN,1
140,english,FR_TRIP84044_1,o,œ,z,f,FR3531,FR3954,FR803,FR-participant5,FR-participant2,True,3,1,97,1,0,FR,0
140,english,ES_TRIP8309_1,y:,ɤ:,l,s,ES21,ES19,ES162,ES-participant2,ES-participant3,True,2,1,98,1,0,ES,6
140,english,GL_TRIP1734_0,ɛ,e,g,g,GLO148,GLO98,GLO18,S02M,S03M,False,3,1,99,0,0,GL,4
140,english,TU_TRIP3579_0,i,y,f,z,TU151,TU180,TU219,TU-participant3,TU-participant1,False,1,1,100,0,0,TU,5
140,english,FR_TRIP66011_0,ɔ,œ,z,f,FR1306,FR1602,FR4538,FR-participant4,FR-participant8,False,3,1,101,0,0,FR,0
140,english,EN_TRIP7171_1,ʌ,ʊ,z,b,EN2217,EN2074,EN1599,EN-participant7,EN-participant1,True,3,1,102,1,0,EN,1
140,english,BR_TRIP36215_1,o,ɔ,z,f,BR222,BR214,BR607,BR-participant4,BR-participant3,True,-2,-1,103,1,0,BR,2
140,english,BR_TRIP58934_0,ĩ,i,s,p,BR691,BR796,BR1029,BR-participant1,BR-participant5,False,-1,-1,104,0,0,BR,2
140,english,TU_TRIP8165_1,ɯ,u,ʃ,t,TU23,TU35,TU187,TU-participant2,TU-participant3,True,1,1,105,1,0,TU,5
140,english,TU_TRIP11024_0,u,y,t,s,TU203,TU236,TU100,TU-participant1,TU-participant4,False,2,1,106,0,0,TU,5
140,english,BR_TRIP27081_0,õ,ɔ,d,g,BR883,BR984,BR268,BR-participant5,BR-participant4,False,3,1,107,0,0,BR,2
140,english,BR_TRIP17061_1,ĩ,õ,l,g,BR556,BR587,BR689,BR-participant3,BR-participant1,True,2,1,108,1,0,BR,2
140,english,BR_TRIP18626_1,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,True,2,1,109,1,0,BR,2
140,english,FR_TRIP19134_1,i,e,z,b,FR2094,FR1914,FR53,FR-participant3,FR-participant6,True,-2,-1,110,1,0,FR,0
140,english,ES_TRIP32956_1,ø:,y:,l,s,ES219,ES234,ES30,ES-participant1,ES-participant2,True,2,1,111,1,0,ES,6
140,english,FR_TRIP36192_1,i,y,z,f,FR4405,FR4332,FR2450,FR-participant8,FR-participant1,True,-2,-1,112,1,0,FR,0
140,english,EN_TRIP7005_1,ɛ,eɪ,z,b,EN2085,EN1950,EN1266,EN-participant7,EN-participant3,True,2,1,113,1,0,EN,1
140,english,BR_TRIP6064_1,õ,ɐ̃,k,s,BR164,BR2,BR421,BR-participant2,BR-participant4,True,2,1,114,1,0,BR,2
140,english,EN_TRIP2784_0,ɑ,æ,z,b,EN135,EN261,EN772,EN-participant6,EN-participant4,False,2,1,115,0,0,EN,1
140,english,EN_TRIP36487_1,ʌ,ɑ,z,f,EN1514,EN1207,EN367,EN-participant3,EN-participant6,True,-2,-1,116,1,0,EN,1
140,english,FR_TRIP12333_0,ɑ̃,ɔ̃,f,f,FR1771,FR2137,FR1137,FR-participant3,FR-participant4,False,2,1,117,0,0,FR,0
140,english,BR_TRIP16988_0,ũ,õ,m,d,BR520,BR595,BR430,BR-participant3,BR-participant4,False,-1,-1,118,0,0,BR,2
140,english,GR_TRIP4217_0,iː,ɪ,f,s,GR177,GR140,GR375,GR-participant2,GR-participant4,False,2,1,119,0,0,GR,3
140,english,FR_TRIP19103_0,u,ɔ,z,b,FR2055,FR2216,FR3842,FR-participant3,FR-participant5,False,3,1,120,0,0,FR,0
140,english,GL_TRIP1760_1,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,True,3,1,121,1,0,GL,4
140,english,FR_TRIP17773_0,ɔ,ø,z,f,FR2219,FR1834,FR3596,FR-participant3,FR-participant5,False,3,1,122,0,0,FR,0
140,english,ES_TRIP11337_1,æ:,a:,s,t,ES313,ES314,ES217,ES-participant5,ES-participant1,True,3,1,123,1,0,ES,6
140,english,TU_TRIP8405_1,y,ɯ,p,t,TU50,TU56,TU183,TU-participant2,TU-participant3,True,1,1,124,1,0,TU,5
140,english,GR_TRIP7173_1,ɪ,ʏ,f,t,GR141,GR155,GR12,GR-participant2,GR-participant6,True,3,1,125,1,0,GR,3
140,english,FR_TRIP12635_1,œ,ø,f,f,FR2074,FR1847,FR1615,FR-participant3,FR-participant4,True,2,1,126,1,0,FR,0
140,english,EN_TRIP1307_0,i,ɪ,f,s,EN86,EN193,EN1367,EN-participant6,EN-participant3,False,3,1,127,0,0,EN,1
140,english,GR_TRIP46216_1,ʊ,uː,f,s,GR109,GR122,GR206,GR-participant6,GR-participant2,True,2,1,128,1,0,GR,3
140,english,EN_TRIP1269_0,ʊ,ɪ,f,s,EN73,EN193,EN749,EN-participant6,EN-participant2,False,2,1,129,0,0,EN,1
140,english,GR_TRIP68833_0,yː,uː,z,t,GR680,GR727,GR182,GR-participant5,GR-participant2,False,-1,-1,130,0,0,GR,3
140,english,ES_TRIP27897_0,a:,ɤ:,m,v,ES212,ES184,ES11,ES-participant3,ES-participant2,False,2,1,131,0,0,ES,6
140,english,GL_TRIP666_1,e,i,p,p,GLO3,GLO12,GLO103,S05M,S01F,True,2,1,132,1,0,GL,4
140,english,ES_TRIP5894_1,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,True,3,1,133,1,0,ES,6
140,english,EN_TRIP12087_0,ʌ,æ,z,b,EN2472,EN2307,EN456,EN-participant5,EN-participant2,False,1,1,134,0,0,EN,1
140,english,FR_TRIP8096_1,o,ɔ,z,f,FR803,FR1021,FR1644,FR-participant2,FR-participant4,True,-1,-1,135,1,0,FR,0
140,english,BR_TRIP8628_1,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,True,1,1,136,1,0,BR,2
140,english,TU_TRIP11276_0,œ,y,t,s,TU252,TU236,TU105,TU-participant1,TU-participant4,False,1,1,137,0,0,TU,5
140,english,FR_TRIP36081_0,ɑ̃,ɛ̃,z,f,FR4274,FR4206,FR456,FR-participant8,FR-participant6,False,2,1,138,0,0,FR,0
140,english,TU_TRIP3903_1,ɯ,i,f,z,TU159,TU177,TU240,TU-participant3,TU-participant1,True,-1,-1,139,1,0,TU,5
140,english,BR_TRIP19204_1,e,ĩ,s,k,BR491,BR560,BR753,BR-participant3,BR-participant1,True,2,1,140,1,0,BR,2
140,english,FR_TRIP76001_0,ɛ̃,e,f,f,FR3486,FR3553,FR3111,FR-participant5,FR-participant7,False,2,1,141,0,0,FR,0
140,english,TU_TRIP1406_0,i,u,t,s,TU77,TU69,TU45,TU-participant4,TU-participant2,False,2,1,142,0,0,TU,5
140,english,BR_TRIP7746_1,ẽ,õ,l,s,BR55,BR90,BR682,BR-participant2,BR-participant1,True,1,1,143,1,0,BR,2
140,english,BR_TRIP32330_1,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,True,-1,-1,144,1,0,BR,2
140,english,GR_TRIP35501_0,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,False,2,1,145,0,0,GR,3
140,english,BR_TRIP66143_1,u,o,s,b,BR722,BR777,BR1039,BR-participant1,BR-participant5,True,-2,-1,146,1,0,BR,2
140,english,GR_TRIP1571_0,yː,aː,ɡ,s,GR185,GR190,GR383,GR-participant2,GR-participant4,False,2,1,147,0,0,GR,3
